Wavenumber,BC,HC,WAS,R1,R2,R3
3258.680000,0.175569,0.183450,0.155954,0.128798,0.139140,0.096424
3259.162000,0.175599,0.183490,0.156151,0.128898,0.139255,0.096512
3259.644000,0.175653,0.183547,0.156356,0.129009,0.139383,0.096607
3260.126000,0.175702,0.183595,0.156558,0.129127,0.139514,0.096706
3260.608000,0.175764,0.183657,0.156761,0.129256,0.139649,0.096809
3261.091000,0.175808,0.183706,0.156951,0.129386,0.139776,0.096912
3261.573000,0.175855,0.183763,0.157134,0.129518,0.139896,0.097014
3262.055000,0.175878,0.183801,0.157302,0.129640,0.139999,0.097110
3262.537000,0.175906,0.183845,0.157466,0.129758,0.140092,0.097200
3263.019000,0.175918,0.183868,0.157624,0.129862,0.140171,0.097280
3263.501000,0.175943,0.183900,0.157787,0.129962,0.140247,0.097354
3263.983000,0.175960,0.183916,0.157950,0.130051,0.140317,0.097417
3264.465000,0.175996,0.183946,0.158122,0.130136,0.140392,0.097474
3264.948000,0.176025,0.183965,0.158292,0.130214,0.140466,0.097524
3265.430000,0.176070,0.184003,0.158465,0.130290,0.140548,0.097573
3265.912000,0.176109,0.184034,0.158634,0.130363,0.140635,0.097625
3266.394000,0.176164,0.184088,0.158805,0.130444,0.140735,0.097687
3266.876000,0.176214,0.184139,0.158976,0.130534,0.140845,0.097761
3267.358000,0.176282,0.184213,0.159157,0.130641,0.140972,0.097852
3267.840000,0.176345,0.184282,0.159340,0.130760,0.141105,0.097955
3268.323000,0.176424,0.184368,0.159532,0.130894,0.141245,0.098066
3268.804000,0.176490,0.184441,0.159718,0.131029,0.141375,0.098174
3269.287000,0.176564,0.184523,0.159899,0.131159,0.141492,0.098271
3269.769000,0.176619,0.184584,0.160059,0.131270,0.141586,0.098351
3270.251000,0.176677,0.184648,0.160203,0.131361,0.141660,0.098412
3270.733000,0.176714,0.184690,0.160321,0.131424,0.141711,0.098455
3271.215000,0.176757,0.184738,0.160425,0.131469,0.141751,0.098487
3271.697000,0.176785,0.184766,0.160510,0.131494,0.141778,0.098511
3272.179000,0.176824,0.184803,0.160590,0.131513,0.141804,0.098535
3272.662000,0.176850,0.184823,0.160662,0.131524,0.141824,0.098557
3273.144000,0.176887,0.184851,0.160740,0.131539,0.141845,0.098582
3273.626000,0.176908,0.184863,0.160818,0.131553,0.141860,0.098605
3274.108000,0.176939,0.184885,0.160905,0.131574,0.141877,0.098626
3274.590000,0.176953,0.184893,0.160993,0.131595,0.141889,0.098642
3275.072000,0.176977,0.184916,0.161088,0.131619,0.141902,0.098654
3275.554000,0.176990,0.184930,0.161178,0.131639,0.141910,0.098659
3276.036000,0.177018,0.184964,0.161264,0.131657,0.141919,0.098663
3276.519000,0.177039,0.184990,0.161335,0.131666,0.141921,0.098663
3277.001000,0.177078,0.185033,0.161398,0.131672,0.141924,0.098666
3277.483000,0.177108,0.185065,0.161445,0.131670,0.141924,0.098670
3277.965000,0.177151,0.185109,0.161490,0.131670,0.141929,0.098681
3278.447000,0.177179,0.185135,0.161530,0.131672,0.141936,0.098696
3278.929000,0.177213,0.185171,0.161577,0.131682,0.141952,0.098717
3279.411000,0.177227,0.185189,0.161625,0.131696,0.141967,0.098740
3279.893000,0.177247,0.185218,0.161678,0.131716,0.141983,0.098761
3280.375000,0.177252,0.185234,0.161724,0.131734,0.141985,0.098776
3280.858000,0.177269,0.185266,0.161766,0.131751,0.141978,0.098783
3281.340000,0.177278,0.185287,0.161793,0.131760,0.141954,0.098780
3281.822000,0.177307,0.185327,0.161815,0.131768,0.141923,0.098773
3282.304000,0.177330,0.185357,0.161827,0.131769,0.141885,0.098761
3282.786000,0.177373,0.185402,0.161842,0.131774,0.141851,0.098751
3283.268000,0.177407,0.185433,0.161853,0.131778,0.141817,0.098742
3283.750000,0.177455,0.185475,0.161869,0.131783,0.141789,0.098736
3284.232000,0.177490,0.185498,0.161878,0.131781,0.141753,0.098726
3284.715000,0.177533,0.185529,0.161882,0.131772,0.141712,0.098714
3285.197000,0.177558,0.185540,0.161870,0.131746,0.141655,0.098691
3285.679000,0.177589,0.185557,0.161850,0.131708,0.141588,0.098659
3286.161000,0.177601,0.185556,0.161813,0.131654,0.141511,0.098617
3286.643000,0.177618,0.185565,0.161773,0.131592,0.141435,0.098569
3287.125000,0.177618,0.185560,0.161723,0.131521,0.141359,0.098517
3287.607000,0.177630,0.185573,0.161675,0.131451,0.141292,0.098468
3288.090000,0.177631,0.185581,0.161622,0.131379,0.141227,0.098424
3288.572000,0.177652,0.185616,0.161572,0.131311,0.141168,0.098388
3289.054000,0.177671,0.185653,0.161518,0.131244,0.141105,0.098361
3289.536000,0.177713,0.185719,0.161468,0.131185,0.141042,0.098343
3290.018000,0.177749,0.185782,0.161417,0.131128,0.140973,0.098331
3290.500000,0.177801,0.185863,0.161372,0.131079,0.140905,0.098320
3290.982000,0.177836,0.185925,0.161326,0.131028,0.140831,0.098305
3291.464000,0.177874,0.185989,0.161283,0.130978,0.140758,0.098280
3291.947000,0.177887,0.186023,0.161232,0.130917,0.140677,0.098241
3292.429000,0.177903,0.186055,0.161177,0.130849,0.140591,0.098188
3292.911000,0.177901,0.186060,0.161109,0.130765,0.140494,0.098123
3293.393000,0.177913,0.186074,0.161036,0.130674,0.140392,0.098053
3293.875000,0.177919,0.186077,0.160951,0.130574,0.140280,0.097980
3294.357000,0.177949,0.186099,0.160864,0.130474,0.140166,0.097910
3294.839000,0.177975,0.186114,0.160766,0.130372,0.140046,0.097842
3295.321000,0.178019,0.186146,0.160664,0.130274,0.139925,0.097774
3295.803000,0.178049,0.186163,0.160548,0.130172,0.139794,0.097701
3296.286000,0.178085,0.186187,0.160422,0.130067,0.139658,0.097620
3296.768000,0.178098,0.186189,0.160283,0.129952,0.139512,0.097529
3297.250000,0.178113,0.186197,0.160141,0.129833,0.139363,0.097433
3297.732000,0.178107,0.186187,0.159998,0.129705,0.139209,0.097337
3298.214000,0.178109,0.186192,0.159867,0.129580,0.139062,0.097248
3298.696000,0.178100,0.186187,0.159745,0.129457,0.138917,0.097171
3299.178000,0.178108,0.186202,0.159640,0.129345,0.138783,0.097110
3299.660000,0.178110,0.186209,0.159539,0.129242,0.138653,0.097059
3300.143000,0.178131,0.186234,0.159444,0.129152,0.138529,0.097016
3300.625000,0.178146,0.186248,0.159341,0.129070,0.138405,0.096974
3301.107000,0.178177,0.186276,0.159235,0.128999,0.138285,0.096931
3301.589000,0.178199,0.186291,0.159120,0.128931,0.138163,0.096880
3302.071000,0.178235,0.186322,0.159004,0.128866,0.138044,0.096824
3302.553000,0.178261,0.186343,0.158882,0.128794,0.137920,0.096759
3303.035000,0.178302,0.186383,0.158764,0.128716,0.137793,0.096687
3303.518000,0.178334,0.186413,0.158641,0.128621,0.137654,0.096607
3304.000000,0.178383,0.186463,0.158521,0.128511,0.137506,0.096519
3304.482000,0.178423,0.186501,0.158392,0.128383,0.137343,0.096424
3304.964000,0.178477,0.186555,0.158263,0.128245,0.137174,0.096326
3305.446000,0.178515,0.186593,0.158127,0.128099,0.137001,0.096226
3305.928000,0.178560,0.186641,0.157991,0.127955,0.136837,0.096128
3306.410000,0.178581,0.186668,0.157849,0.127812,0.136680,0.096034
3306.892000,0.178602,0.186701,0.157706,0.127678,0.136536,0.095944
3307.375000,0.178600,0.186709,0.157553,0.127546,0.136396,0.095856
3307.857000,0.178601,0.186723,0.157394,0.127418,0.136260,0.095768
3308.339000,0.178585,0.186715,0.157221,0.127286,0.136116,0.095677
3308.821000,0.178579,0.186716,0.157042,0.127153,0.135966,0.095583
3309.303000,0.178562,0.186703,0.156850,0.127012,0.135801,0.095484
3309.785000,0.178558,0.186705,0.156658,0.126869,0.135630,0.095383
3310.267000,0.178542,0.186697,0.156460,0.126718,0.135446,0.095277
3310.749000,0.178539,0.186707,0.156266,0.126566,0.135259,0.095170
3311.231000,0.178525,0.186706,0.156070,0.126408,0.135065,0.095058
3311.714000,0.178528,0.186721,0.155880,0.126252,0.134870,0.094945
3312.196000,0.178527,0.186724,0.155691,0.126094,0.134670,0.094827
3312.678000,0.178550,0.186741,0.155514,0.125945,0.134475,0.094712
3313.160000,0.178571,0.186746,0.155345,0.125802,0.134282,0.094598
3313.642000,0.178614,0.186765,0.155189,0.125672,0.134100,0.094493
3314.124000,0.178648,0.186771,0.155039,0.125547,0.133923,0.094395
3314.606000,0.178692,0.186793,0.154895,0.125428,0.133755,0.094303
3315.088000,0.178716,0.186800,0.154741,0.125302,0.133586,0.094213
3315.571000,0.178743,0.186822,0.154581,0.125168,0.133418,0.094122
3316.053000,0.178748,0.186831,0.154401,0.125018,0.133241,0.094021
3316.535000,0.178761,0.186855,0.154210,0.124859,0.133061,0.093913
3317.017000,0.178759,0.186866,0.154005,0.124689,0.132872,0.093794
3317.499000,0.178771,0.186894,0.153800,0.124524,0.132687,0.093673
3317.981000,0.178772,0.186909,0.153594,0.124362,0.132503,0.093551
3318.463000,0.178787,0.186940,0.153400,0.124216,0.132329,0.093436
3318.946000,0.178788,0.186957,0.153211,0.124079,0.132160,0.093328
3319.427000,0.178802,0.186990,0.153036,0.123956,0.132001,0.093232
3319.910000,0.178804,0.187008,0.152863,0.123837,0.131842,0.093143
3320.392000,0.178822,0.187041,0.152699,0.123721,0.131685,0.093058
3320.874000,0.178832,0.187060,0.152534,0.123597,0.131522,0.092971
3321.356000,0.178863,0.187093,0.152371,0.123466,0.131354,0.092880
3321.838000,0.178885,0.187110,0.152201,0.123322,0.131175,0.092779
3322.320000,0.178921,0.187136,0.152026,0.123168,0.130993,0.092668
3322.802000,0.178940,0.187144,0.151838,0.123003,0.130802,0.092545
3323.285000,0.178963,0.187160,0.151643,0.122836,0.130612,0.092418
3323.767000,0.178964,0.187157,0.151438,0.122669,0.130423,0.092288
3324.249000,0.178967,0.187164,0.151238,0.122515,0.130246,0.092164
3324.731000,0.178951,0.187155,0.151041,0.122372,0.130077,0.092048
3325.213000,0.178943,0.187158,0.150861,0.122248,0.129923,0.091944
3325.695000,0.178923,0.187146,0.150691,0.122132,0.129777,0.091850
3326.177000,0.178918,0.187148,0.150535,0.122022,0.129637,0.091762
3326.659000,0.178906,0.187134,0.150378,0.121904,0.129491,0.091673
3327.142000,0.178913,0.187135,0.150218,0.121775,0.129341,0.091581
3327.624000,0.178914,0.187124,0.150041,0.121625,0.129176,0.091479
3328.106000,0.178935,0.187132,0.149854,0.121461,0.129004,0.091367
3328.588000,0.178948,0.187132,0.149650,0.121282,0.128821,0.091244
3329.070000,0.178979,0.187152,0.149442,0.121103,0.128637,0.091115
3329.552000,0.178996,0.187163,0.149230,0.120924,0.128449,0.090981
3330.034000,0.179024,0.187190,0.149024,0.120756,0.128266,0.090846
3330.516000,0.179032,0.187203,0.148821,0.120597,0.128080,0.090712
3330.999000,0.179046,0.187227,0.148629,0.120453,0.127900,0.090582
3331.481000,0.179041,0.187234,0.148442,0.120319,0.127719,0.090460
3331.963000,0.179044,0.187254,0.148267,0.120200,0.127547,0.090350
3332.445000,0.179030,0.187259,0.148097,0.120089,0.127380,0.090254
3332.927000,0.179030,0.187278,0.147938,0.119991,0.127223,0.090174
3333.409000,0.179016,0.187283,0.147782,0.119896,0.127072,0.090107
3333.891000,0.179017,0.187302,0.147633,0.119805,0.126927,0.090049
3334.374000,0.179008,0.187305,0.147480,0.119707,0.126780,0.089992
3334.855000,0.179017,0.187323,0.147326,0.119604,0.126633,0.089931
3335.338000,0.179021,0.187328,0.147162,0.119487,0.126478,0.089858
3335.820000,0.179046,0.187352,0.146994,0.119362,0.126320,0.089772
3336.302000,0.179067,0.187368,0.146818,0.119227,0.126158,0.089670
3336.784000,0.179108,0.187402,0.146641,0.119087,0.125996,0.089557
3337.266000,0.179137,0.187424,0.146457,0.118938,0.125832,0.089433
3337.748000,0.179175,0.187456,0.146271,0.118786,0.125668,0.089304
3338.230000,0.179190,0.187464,0.146077,0.118624,0.125497,0.089171
3338.713000,0.179208,0.187474,0.145882,0.118459,0.125323,0.089040
3339.195000,0.179202,0.187458,0.145681,0.118288,0.125142,0.088913
3339.677000,0.179203,0.187448,0.145487,0.118123,0.124962,0.088796
3340.159000,0.179189,0.187420,0.145299,0.117965,0.124784,0.088688
3340.641000,0.179189,0.187408,0.145126,0.117824,0.124616,0.088595
3341.123000,0.179178,0.187388,0.144963,0.117697,0.124456,0.088513
3341.605000,0.179179,0.187386,0.144813,0.117585,0.124308,0.088440
3342.087000,0.179163,0.187371,0.144663,0.117476,0.124161,0.088369
3342.570000,0.179152,0.187368,0.144513,0.117370,0.124017,0.088297
3343.052000,0.179119,0.187344,0.144353,0.117256,0.123865,0.088220
3343.534000,0.179092,0.187327,0.144189,0.117139,0.123710,0.088138
3344.016000,0.179047,0.187290,0.144018,0.117017,0.123547,0.088051
3344.498000,0.179016,0.187265,0.143852,0.116898,0.123386,0.087963
3344.980000,0.178977,0.187229,0.143685,0.116781,0.123225,0.087873
3345.462000,0.178960,0.187215,0.143526,0.116670,0.123072,0.087784
3345.944000,0.178940,0.187197,0.143365,0.116556,0.122922,0.087693
3346.427000,0.178944,0.187205,0.143204,0.116439,0.122777,0.087600
3346.909000,0.178945,0.187209,0.143033,0.116308,0.122629,0.087500
3347.391000,0.178969,0.187236,0.142859,0.116168,0.122482,0.087395
3347.873000,0.178987,0.187254,0.142675,0.116012,0.122327,0.087283
3348.355000,0.179023,0.187289,0.142491,0.115852,0.122168,0.087168
3348.837000,0.179048,0.187307,0.142305,0.115686,0.122001,0.087052
3349.319000,0.179083,0.187335,0.142126,0.115524,0.121829,0.086937
3349.802000,0.179099,0.187344,0.141947,0.115362,0.121650,0.086822
3350.283000,0.179121,0.187360,0.141775,0.115207,0.121470,0.086708
3350.766000,0.179119,0.187354,0.141604,0.115052,0.121288,0.086593
3351.248000,0.179123,0.187355,0.141439,0.114903,0.121113,0.086479
3351.730000,0.179103,0.187334,0.141274,0.114755,0.120944,0.086362
3352.212000,0.179088,0.187319,0.141117,0.114615,0.120791,0.086248
3352.694000,0.179049,0.187281,0.140958,0.114479,0.120647,0.086135
3353.176000,0.179015,0.187248,0.140804,0.114353,0.120518,0.086028
3353.658000,0.178961,0.187196,0.140645,0.114234,0.120393,0.085927
3354.141000,0.178916,0.187156,0.140488,0.114126,0.120273,0.085834
3354.623000,0.178862,0.187108,0.140323,0.114021,0.120147,0.085748
3355.105000,0.178829,0.187087,0.140161,0.113923,0.120020,0.085669
3355.587000,0.178798,0.187067,0.139995,0.113825,0.119886,0.085592
3356.069000,0.178796,0.187078,0.139833,0.113727,0.119751,0.085518
3356.551000,0.178794,0.187088,0.139667,0.113621,0.119612,0.085442
3357.033000,0.178814,0.187117,0.139503,0.113509,0.119475,0.085365
3357.515000,0.178823,0.187129,0.139331,0.113383,0.119335,0.085284
3357.998000,0.178842,0.187146,0.139157,0.113248,0.119198,0.085202
3358.480000,0.178839,0.187135,0.138976,0.113103,0.119060,0.085119
3358.962000,0.178842,0.187125,0.138798,0.112958,0.118926,0.085039
3359.444000,0.178825,0.187091,0.138623,0.112814,0.118791,0.084960
3359.926000,0.178816,0.187067,0.138461,0.112681,0.118660,0.084885
3360.408000,0.178791,0.187026,0.138306,0.112556,0.118525,0.084810
3360.890000,0.178776,0.186999,0.138164,0.112443,0.118389,0.084734
3361.372000,0.178744,0.186959,0.138022,0.112333,0.118246,0.084654
3361.854000,0.178720,0.186934,0.137883,0.112226,0.118100,0.084570
3362.337000,0.178680,0.186895,0.137736,0.112113,0.117947,0.084481
3362.819000,0.178654,0.186873,0.137585,0.111997,0.117796,0.084389
3363.301000,0.178616,0.186840,0.137424,0.111873,0.117645,0.084294
3363.783000,0.178599,0.186827,0.137262,0.111749,0.117503,0.084199
3364.265000,0.178576,0.186806,0.137093,0.111620,0.117364,0.084101
3364.747000,0.178572,0.186804,0.136925,0.111491,0.117232,0.084003
3365.229000,0.178558,0.186791,0.136750,0.111359,0.117100,0.083903
3365.712000,0.178555,0.186790,0.136575,0.111229,0.116968,0.083804
3366.194000,0.178533,0.186771,0.136394,0.111096,0.116831,0.083704
3366.676000,0.178517,0.186758,0.136217,0.110968,0.116694,0.083609
3367.158000,0.178481,0.186723,0.136040,0.110842,0.116553,0.083518
3367.640000,0.178454,0.186697,0.135872,0.110725,0.116413,0.083432
3368.122000,0.178413,0.186650,0.135707,0.110610,0.116269,0.083346
3368.604000,0.178389,0.186617,0.135549,0.110499,0.116127,0.083261
3369.086000,0.178358,0.186570,0.135388,0.110386,0.115979,0.083169
3369.569000,0.178347,0.186543,0.135228,0.110272,0.115832,0.083072
3370.051000,0.178330,0.186508,0.135061,0.110151,0.115682,0.082968
3370.533000,0.178331,0.186494,0.134896,0.110031,0.115536,0.082864
3371.015000,0.178320,0.186471,0.134728,0.109912,0.115392,0.082759
3371.497000,0.178321,0.186468,0.134569,0.109799,0.115257,0.082657
3371.979000,0.178302,0.186450,0.134413,0.109690,0.115125,0.082558
3372.461000,0.178290,0.186444,0.134265,0.109587,0.115000,0.082462
3372.943000,0.178255,0.186418,0.134115,0.109480,0.114872,0.082364
3373.426000,0.178227,0.186402,0.133968,0.109370,0.114745,0.082265
3373.908000,0.178180,0.186367,0.133814,0.109250,0.114613,0.082164
3374.390000,0.178145,0.186344,0.133659,0.109124,0.114483,0.082067
3374.872000,0.178096,0.186305,0.133500,0.108993,0.114354,0.081975
3375.354000,0.178061,0.186278,0.133346,0.108867,0.114231,0.081894
3375.836000,0.178012,0.186232,0.133191,0.108747,0.114109,0.081824
3376.318000,0.177975,0.186194,0.133042,0.108640,0.113992,0.081764
3376.800000,0.177921,0.186133,0.132891,0.108540,0.113869,0.081708
3377.282000,0.177880,0.186080,0.132742,0.108450,0.113745,0.081654
3377.765000,0.177825,0.186010,0.132589,0.108361,0.113613,0.081596
3378.247000,0.177788,0.185956,0.132437,0.108272,0.113478,0.081532
3378.729000,0.177746,0.185898,0.132283,0.108177,0.113340,0.081461
3379.211000,0.177725,0.185866,0.132135,0.108080,0.113205,0.081383
3379.693000,0.177699,0.185834,0.131986,0.107976,0.113069,0.081297
3380.175000,0.177689,0.185828,0.131841,0.107869,0.112938,0.081206
3380.657000,0.177665,0.185813,0.131691,0.107756,0.112804,0.081107
3381.140000,0.177649,0.185812,0.131541,0.107641,0.112672,0.081004
3381.622000,0.177613,0.185791,0.131382,0.107521,0.112536,0.080897
3382.104000,0.177584,0.185777,0.131221,0.107403,0.112404,0.080791
3382.586000,0.177537,0.185739,0.131056,0.107283,0.112274,0.080687
3383.068000,0.177503,0.185706,0.130894,0.107167,0.112152,0.080590
3383.550000,0.177457,0.185650,0.130731,0.107050,0.112033,0.080497
3384.032000,0.177428,0.185601,0.130573,0.106938,0.111921,0.080410
3384.514000,0.177390,0.185533,0.130414,0.106825,0.111807,0.080326
3384.997000,0.177369,0.185478,0.130261,0.106715,0.111694,0.080244
3385.479000,0.177338,0.185412,0.130108,0.106605,0.111576,0.080164
3385.961000,0.177325,0.185368,0.129964,0.106501,0.111459,0.080087
3386.443000,0.177301,0.185320,0.129824,0.106399,0.111340,0.080014
3386.925000,0.177296,0.185299,0.129695,0.106304,0.111223,0.079947
3387.407000,0.177279,0.185274,0.129567,0.106208,0.111103,0.079881
3387.889000,0.177278,0.185270,0.129441,0.106112,0.110982,0.079816
3388.371000,0.177262,0.185252,0.129304,0.106007,0.110854,0.079746
3388.854000,0.177256,0.185245,0.129159,0.105895,0.110722,0.079671
3389.336000,0.177231,0.185216,0.128997,0.105773,0.110584,0.079588
3389.818000,0.177213,0.185194,0.128832,0.105649,0.110451,0.079501
3390.300000,0.177172,0.185152,0.128662,0.105525,0.110323,0.079413
3390.782000,0.177136,0.185119,0.128503,0.105410,0.110210,0.079329
3391.264000,0.177077,0.185069,0.128354,0.105303,0.110106,0.079249
3391.746000,0.177023,0.185031,0.128221,0.105207,0.110015,0.079173
3392.229000,0.176950,0.184977,0.128095,0.105113,0.109923,0.079098
3392.710000,0.176889,0.184935,0.127975,0.105022,0.109831,0.079021
3393.193000,0.176818,0.184876,0.127852,0.104926,0.109728,0.078940
3393.675000,0.176769,0.184833,0.127728,0.104828,0.109618,0.078857
3394.157000,0.176715,0.184774,0.127596,0.104724,0.109497,0.078771
3394.639000,0.176685,0.184730,0.127463,0.104620,0.109373,0.078686
3395.121000,0.176647,0.184671,0.127324,0.104514,0.109241,0.078602
3395.603000,0.176624,0.184624,0.127184,0.104407,0.109106,0.078519
3396.085000,0.176586,0.184559,0.127035,0.104293,0.108961,0.078432
3396.568000,0.176559,0.184508,0.126881,0.104173,0.108810,0.078339
3397.050000,0.176515,0.184443,0.126714,0.104042,0.108650,0.078236
3397.532000,0.176487,0.184398,0.126544,0.103906,0.108492,0.078127
3398.014000,0.176449,0.184347,0.126368,0.103764,0.108337,0.078012
3398.496000,0.176431,0.184322,0.126198,0.103628,0.108196,0.077899
3398.978000,0.176405,0.184291,0.126032,0.103498,0.108069,0.077791
3399.460000,0.176394,0.184279,0.125878,0.103384,0.107961,0.077696
3399.942000,0.176365,0.184251,0.125731,0.103278,0.107861,0.077612
3400.425000,0.176341,0.184231,0.125592,0.103183,0.107768,0.077541
3400.907000,0.176292,0.184187,0.125453,0.103089,0.107671,0.077478
3401.389000,0.176246,0.184151,0.125318,0.102996,0.107571,0.077422
3401.871000,0.176179,0.184094,0.125178,0.102895,0.107462,0.077368
3402.353000,0.176122,0.184051,0.125039,0.102790,0.107351,0.077314
3402.835000,0.176053,0.183994,0.124895,0.102678,0.107235,0.077255
3403.317000,0.176000,0.183955,0.124753,0.102566,0.107122,0.077193
3403.799000,0.175938,0.183902,0.124608,0.102452,0.107008,0.077125
3404.281000,0.175894,0.183864,0.124468,0.102345,0.106899,0.077052
3404.764000,0.175841,0.183809,0.124329,0.102242,0.106789,0.076974
3405.246000,0.175804,0.183768,0.124199,0.102150,0.106682,0.076893
3405.728000,0.175757,0.183711,0.124072,0.102064,0.106572,0.076809
3406.210000,0.175725,0.183669,0.123954,0.101984,0.106461,0.076724
3406.692000,0.175681,0.183611,0.123833,0.101902,0.106342,0.076634
3407.174000,0.175651,0.183566,0.123709,0.101816,0.106217,0.076541
3407.656000,0.175605,0.183503,0.123572,0.101718,0.106080,0.076441
3408.138000,0.175572,0.183450,0.123423,0.101608,0.105937,0.076338
3408.621000,0.175521,0.183378,0.123257,0.101484,0.105788,0.076232
3409.103000,0.175483,0.183319,0.123084,0.101353,0.105642,0.076127
3409.585000,0.175427,0.183245,0.122904,0.101217,0.105502,0.076025
3410.067000,0.175384,0.183192,0.122730,0.101085,0.105375,0.075928
3410.549000,0.175325,0.183130,0.122558,0.100956,0.105255,0.075836
3411.031000,0.175277,0.183091,0.122394,0.100835,0.105141,0.075748
3411.513000,0.175214,0.183044,0.122230,0.100715,0.105023,0.075661
3411.996000,0.175163,0.183015,0.122068,0.100599,0.104900,0.075574
3412.478000,0.175100,0.182972,0.121899,0.100479,0.104762,0.075485
3412.960000,0.175053,0.182944,0.121728,0.100360,0.104616,0.075396
3413.442000,0.174997,0.182898,0.121552,0.100237,0.104460,0.075304
3413.924000,0.174960,0.182865,0.121379,0.100116,0.104304,0.075213
3414.406000,0.174914,0.182815,0.121207,0.099993,0.104149,0.075122
3414.888000,0.174884,0.182776,0.121044,0.099873,0.104001,0.075032
3415.370000,0.174842,0.182719,0.120887,0.099752,0.103858,0.074944
3415.853000,0.174812,0.182675,0.120744,0.099639,0.103726,0.074861
3416.335000,0.174769,0.182612,0.120608,0.099530,0.103601,0.074784
3416.817000,0.174738,0.182564,0.120487,0.099432,0.103491,0.074717
3417.299000,0.174692,0.182500,0.120373,0.099343,0.103390,0.074657
3417.781000,0.174656,0.182450,0.120268,0.099265,0.103303,0.074605
3418.263000,0.174602,0.182383,0.120158,0.099190,0.103221,0.074551
3418.745000,0.174554,0.182328,0.120044,0.099117,0.103140,0.074491
3419.227000,0.174484,0.182252,0.119912,0.099034,0.103049,0.074418
3419.709000,0.174419,0.182185,0.119765,0.098943,0.102947,0.074331
3420.192000,0.174335,0.182099,0.119599,0.098840,0.102827,0.074231
3420.674000,0.174262,0.182027,0.119426,0.098730,0.102698,0.074125
3421.156000,0.174178,0.181941,0.119246,0.098616,0.102561,0.074018
3421.638000,0.174114,0.181874,0.119073,0.098506,0.102426,0.073919
3422.120000,0.174044,0.181800,0.118903,0.098395,0.102294,0.073827
3422.602000,0.173997,0.181749,0.118740,0.098287,0.102170,0.073743
3423.084000,0.173944,0.181692,0.118575,0.098173,0.102048,0.073661
3423.566000,0.173914,0.181657,0.118411,0.098053,0.101929,0.073578
3424.049000,0.173878,0.181615,0.118242,0.097924,0.101807,0.073490
3424.531000,0.173865,0.181594,0.118075,0.097792,0.101687,0.073399
3425.013000,0.173846,0.181564,0.117911,0.097658,0.101565,0.073306
3425.495000,0.173846,0.181553,0.117759,0.097533,0.101449,0.073219
3425.977000,0.173834,0.181528,0.117615,0.097415,0.101333,0.073137
3426.459000,0.173833,0.181514,0.117483,0.097308,0.101221,0.073063
3426.941000,0.173812,0.181479,0.117351,0.097205,0.101104,0.072993
3427.424000,0.173796,0.181451,0.117221,0.097103,0.100984,0.072924
3427.906000,0.173759,0.181399,0.117081,0.096993,0.100855,0.072851
3428.388000,0.173728,0.181355,0.116936,0.096878,0.100723,0.072773
3428.870000,0.173679,0.181292,0.116781,0.096753,0.100586,0.072688
3429.352000,0.173639,0.181240,0.116624,0.096626,0.100452,0.072596
3429.834000,0.173581,0.181172,0.116461,0.096496,0.100319,0.072497
3430.316000,0.173532,0.181115,0.116297,0.096367,0.100190,0.072393
3430.798000,0.173464,0.181042,0.116125,0.096236,0.100057,0.072284
3431.281000,0.173406,0.180980,0.115951,0.096105,0.099922,0.072172
3431.763000,0.173333,0.180903,0.115768,0.095970,0.099778,0.072059
3432.245000,0.173276,0.180843,0.115584,0.095834,0.099630,0.071949
3432.727000,0.173209,0.180772,0.115400,0.095697,0.099478,0.071845
3433.209000,0.173163,0.180723,0.115224,0.095565,0.099330,0.071751
3433.691000,0.173105,0.180664,0.115054,0.095437,0.099186,0.071665
3434.173000,0.173062,0.180623,0.114895,0.095318,0.099050,0.071589
3434.655000,0.173001,0.180565,0.114741,0.095204,0.098920,0.071515
3435.137000,0.172950,0.180516,0.114595,0.095098,0.098798,0.071445
3435.620000,0.172881,0.180444,0.114448,0.094994,0.098679,0.071373
3436.102000,0.172825,0.180378,0.114306,0.094894,0.098565,0.071301
3436.584000,0.172760,0.180292,0.114162,0.094794,0.098453,0.071227
3437.066000,0.172716,0.180221,0.114022,0.094697,0.098347,0.071153
3437.548000,0.172668,0.180142,0.113880,0.094601,0.098240,0.071078
3438.030000,0.172644,0.180089,0.113739,0.094508,0.098136,0.071001
3438.512000,0.172611,0.180035,0.113590,0.094415,0.098025,0.070918
3438.994000,0.172596,0.180009,0.113439,0.094324,0.097912,0.070830
3439.477000,0.172567,0.179979,0.113277,0.094230,0.097791,0.070733
3439.959000,0.172549,0.179970,0.113113,0.094135,0.097667,0.070631
3440.441000,0.172512,0.179942,0.112943,0.094035,0.097537,0.070525
3440.923000,0.172483,0.179922,0.112777,0.093932,0.097408,0.070421
3441.405000,0.172431,0.179871,0.112609,0.093819,0.097276,0.070318
3441.887000,0.172383,0.179818,0.112446,0.093702,0.097146,0.070221
3442.369000,0.172312,0.179735,0.112281,0.093576,0.097014,0.070129
3442.852000,0.172250,0.179656,0.112121,0.093448,0.096885,0.070045
3443.333000,0.172174,0.179560,0.111960,0.093317,0.096755,0.069967
3443.816000,0.172118,0.179483,0.111804,0.093193,0.096633,0.069899
3444.298000,0.172058,0.179401,0.111650,0.093075,0.096517,0.069836
3444.780000,0.172023,0.179344,0.111503,0.092969,0.096411,0.069780
3445.262000,0.171983,0.179280,0.111355,0.092870,0.096310,0.069722
