Feature ID	Taxon	Consensus
2ecbafa3e95c29e95fac9858d29ecba7	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	1.0
9679c1e1d33315ad6e65c01e57b241d4	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium	0.8
91edc3090e8fc6dcba8439f1b0c9bd5a	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium	0.7
8ece5b9460967b4e32880cd88cc9b495	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Williamwhitmaniaceae; g__Blvii28_wastewater-sludge_group; s__uncultured_bacterium	1.0
f310ea9ab9e2c8b6fb230617c9d042e7	d__Eukaryota; p__Eukaryota; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae	0.8
18c3f9b24a398ac337310417e49ae2ae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9
81a7e3c8564cb0ba6520646e9323cca5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	1.0
d825e6efc601b60ff36ed5c9a43a427a	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae	1.0
fcd8c400d0d9015bcc810132050fd235	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__BSV13	1.0
16c3713588c7db3cf411d97944e65d2d	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	0.9
792b2edaea2eb98f815180b6e0d853e0	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV; s__uncultured_bacterium	0.7
503281cd1c28f2b2fc12c9e8249c32cb	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8
78f3296d7a2595899adb614fadffc746	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	0.6
73aa085503bef487caa9c479929dd470	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.7
56dece0d02aa1bb28e49da801c71692c	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_bacterium	0.8
7b5573d87a3dbb33d493ca586db4dece	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium	0.8
4dd429a84e9ad6270f5582dcf8ecd64b	d__Bacteria; p__Firmicutes; c__Desulfotomaculia; o__Desulfotomaculales; f__Desulfotomaculales; g__Cryptanaerobacter; s__uncultured_bacterium	0.7
fb9fd732fccd9504d6ba5fd21c942ce4	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_bacterium	0.8888888888888888
3c27dcbae70b6a130a68fa3a4fdcb65c	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Tetratrichomonas	0.9
da5d5533de43cbd77e79b86361ae40d2	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8	0.7
91a2062896cbc1016918179d995b0b09	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Nitrosomonas	1.0
d3ad22e701b48d91d88fe632a524f9ba	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	1.0
541c185dc622ab0d0a36e88f1bafd922	d__Eukaryota; p__Cryptomycota; c__Cryptomycota; o__Cryptomycota; f__Cryptomycota; g__Cryptomycota	0.9
99e2dacbeab767617645c9c7d9b7df95	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae	0.9
e8bdac80387fad00cfb4e8387cffd224	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__uncultured; s__uncultured_bacterium	0.6666666666666666
e377823cbd623583719c8fdea9b7beaf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_bacterium	0.8
f1ec82ffc47a84359c04fafe13fc8197	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Paeniglutamicibacter	1.0
9ebfb12fd72a130ec4c1b3ced3e05073	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	1.0
234c59463098729250d90fe9892a08e7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	1.0
40061ebce1ff94ecc520ced90633fb56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_BD2-2; g__Bacteroidetes_BD2-2; s__uncultured_organism	0.6
0c8e4f12c64fa1053a949fae7436dc98	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__uncultured_bacterium	0.7
9751d7689a7a1c4cbc3d82d8e075ef59	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caloramatoraceae; g__Caloramator; s__uncultured_bacterium	0.6
562bdab1be6d2fde491299a7766aaf93	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured	0.6
06dd6a27b23f8b689246c519bab5f209	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.6
49f61dbb4770bf2dcc5900a7d35b11ca	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanocorpusculaceae; g__Methanocorpusculum	1.0
301dc6b1a06a83e3233dae7df9a53f1d	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria; s__uncultured_bacterium	0.5555555555555556
33c923417ee3a06d0c09801ecac4b476	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Solitalea	0.9
169262d585c2c8b462b40acf3c956908	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9
0360f96d7c288d5b548076cd82f3d421	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.6
f7c9893d403fc5a78f417299156365a8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__uncultured; s__uncultured_bacterium	0.6
00784ddaabfe1573fc6dc11f569dd1ec	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus_Nitrocosmicus	0.9
a23fc450cf56bb6274107431a8799719	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria	1.0
616eb90374cced83339af725d891e1cf	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Collierbacteria; f__Candidatus_Collierbacteria; g__Candidatus_Collierbacteria	1.0
c7b573e147ec3739d9efb6f8f83299c7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	1.0
dd288a1678163c7373e69973f2bb69c8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__uncultured	0.7
6539017b2f60244ad366d8c6b53b9519	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	0.9
dfd76ef403c1b7dc45251251c4cd5089	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.8
35b8e63302287643ae69aa6c92de2268	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.6
933515191f9bceeec832b5cdf061e593	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_organism	0.6
eb3d0f2202ac05240edf64e1c7f42181	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea	0.6
2d0df9ffe0ec5d55162b188cd5dc5e22	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured	0.7
3102359208d5ffeb7f64485906bacd9a	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__JGI-0000079-D21; s__uncultured_bacterium	0.6
addfc5e0ad46cd6f569354f4591dfec3	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria	1.0
efce402fd2dd052ed5f3ef9ee759b084	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium	0.9
6b2354e399f9ae7b25cb878a54ae09c4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Bact-08	0.6
a4a76212fdfee33affd2b390297d12bd	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Pacebacteria; f__Candidatus_Pacebacteria; g__Candidatus_Pacebacteria; s__uncultured_bacterium	0.7
58db073f5e5abce40f8163a86c0645b5	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__vadinBA26; f__vadinBA26; g__vadinBA26	0.8
0207d55a4aa81ac22358b7447fa7fcd1	d__Bacteria; p__Firmicutes; c__Clostridia	1.0
11811d0e24a47a310cdb8b950e1c763a	d__Bacteria; p__Chloroflexi	1.0
a9604c765fb2db22561fe306a74359d2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
1d24550143c3a78d8bf26097f0ced66c	d__Bacteria; p__Actinobacteriota; c__WCHB1-81; o__WCHB1-81; f__WCHB1-81; g__WCHB1-81; s__uncultured_bacterium	0.8
d757e65f55fcaab036d98c0e0122d255	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__uncultured_bacterium	0.9
a7047dd27215e79e7fe7540c43e91259	d__Bacteria; p__Firmicutes; c__Clostridia; o__Caldicoprobacterales; f__Caldicoprobacteraceae; g__Caldicoprobacter; s__uncultured_bacterium	0.7
9aa671935452655a85f65a1ea821c9c4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera	0.9
84edb2dcefd9a5b6a5c0c19697ee02e4	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales	0.75
168573411c9daac71fac0273d6d10b4e	d__Bacteria; p__WS4; c__WS4; o__WS4; f__WS4; g__WS4; s__uncultured_bacterium	0.7
9eae2c400631405e35625ebcdeaf4f4d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__PeM15; f__PeM15; g__PeM15	0.9
b1c43a6aa0291edd5e232e734e1eaa0c	d__Bacteria; p__Firmicutes; c__Moorellia; o__Desulfitibacterales; f__Desulfitibacteraceae; g__Desulfitibacter	0.6
16d2c8976a8333f1b170cfc268a76027	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales	1.0
dbddcabedc39221896ce64b237b51f43	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_organism	0.8
cfe321fe74a8f6ed83e4d35078806dd7	d__Bacteria; p__Firmicutes; c__Desulfotomaculia; o__Desulfotomaculales; f__Desulfotomaculales; g__Desulfurispora	0.7
8f79c561ea5a3d77cfae502ee92d53f1	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Parachlamydia	0.6
ffa7d06c68c39ba52991602bff64de08	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Thermovirga; s__uncultured_bacterium	0.7
1f2147eed065e0848bd3b019e3885e77	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae	1.0
62e5970def7ed21489d3aa31bb7da4a4	d__Bacteria; p__WS4; c__WS4; o__WS4; f__WS4; g__WS4; s__uncultured_bacterium	0.6
d3555efff9e68f76ff87cdf5c8f3753a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.6
63edefe47cdc9900d2dfbbe3d9a86703	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.6
3f0475ac3005dd2db6c8ce6824cd6afd	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_bacterium	0.6
4f3db4dbf70b8c531400672d49b5cfb2	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41	0.9
81bf2b484c23b753ffdbd9c83d537b21	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_bacterium	0.6
47ce2cecab223d48ca105ae18fd25783	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sphaerochaeta; s__uncultured_bacterium	0.7
6480a370c5a0f64b086d7a1a97fcde28	d__Bacteria; p__Firmicutes	1.0
bdf2599c5801284c0e059cc4c2301fa6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Saccharofermentans	0.9
3729f57f9f7e2fbd943db8ad6d97875d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_organism	0.6
3edbf8f44e964ff1ab0f9efce9f9e1b9	d__Eukaryota; p__Ascomycota; c__Sordariomycetes	1.0
2512c98f960b607de7dc077033ea0ed1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9
54f2ff01a33872f0b5b310e0aca58b9f	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria; s__uncultured_bacterium	0.7777777777777778
39d73b4a22c18208a726c84846e48e55	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__eub62A3; f__eub62A3; g__eub62A3	0.7
4f64e0ad732769021f8a76b911c768eb	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9
2e5a3afa2dd56934a14ba0f3e4840b8a	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured; s__uncultured_bacterium	1.0
808d88b98445548cf0fa7212c82eec72	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	1.0
9703a09c22f4d4c4b6c72b25af08a77f	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter	0.8
79f6b1489a4d56116b7766f35b60e2c1	d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales	1.0
31fe3180c539c2e85a6b7f60add3abdc	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	0.8
9d983eb5c9eb567c49e2d1d914d058ac	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria; s__uncultured_bacterium	0.7
9d46aaa34e15f7582996381e7f289745	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria; s__uncultured_Microgenomates_group_bacterium	0.5714285714285714
1eb11fa22917bfed086c3245685ac2bd	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.9
6fac9fc9402eef5140cbc663278f28c4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured; s__uncultured_bacterium	0.7
c8588676a3ffc263250370fb92c06b68	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Roizmanbacteria; f__Candidatus_Roizmanbacteria; g__Candidatus_Roizmanbacteria; s__uncultured_bacterium	0.7142857142857143
b4b65d57a5d2201729d4846bd9b77625	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae	1.0
b1ca9339476515e260fbd4bf32c9d96e	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41	1.0
ca02a33b59fdc43b80b364f31e05506b	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallaceae; s__uncultured_bacterium	0.7
6267cc82c9590aa3cf9116a1bc67ac08	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	1.0
2ff8c47ce96b8ad34a76cb1b28c3e66f	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae	0.7
cb8979a29f4d43259d8b4c8e280857ff	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.6
99c1d2d28ea5aced00167765d001e6dd	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__uncultured_bacterium	0.6
6beb4c115141f8eb895327453d733c8c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Anaerocella	0.8
f063ca55a7f33c0afce0cfef078e10e9	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	0.6
c8656730b89e5f77e5eaafb8149c300f	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium	0.6
ef863aa587b179275c903b69c7ebc6e2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9; s__uncultured_bacterium	0.7
a77d5c35f7850f75beaec1786c7faa9a	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Gottesmanbacteria; f__Candidatus_Gottesmanbacteria; g__Candidatus_Gottesmanbacteria; s__uncultured_bacterium	0.8
a19a6a054f0371c64c51a148f0b3f4d4	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.6
3d1855e2fc764af30e1918de88e11e9c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermatophilaceae	0.6
8797dfd44a813d6a2261b0c0e9cd89cf	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9
1fdb73da26d34b232eaf17431bc8bac3	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_bacterium	0.8
93364ed57e4e1929a86457cfee60a5da	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19	0.9
fcc0a7bf746b47588e02d2e9b2ed1db9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae	1.0
cb97d52aa711e5b233ba656ba02c1ba6	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus	0.8
f48409f8778ca3aea63c9ec570307164	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Roizmanbacteria; f__Candidatus_Roizmanbacteria; g__Candidatus_Roizmanbacteria	1.0
19ffbf4d36a0ae8c1357bfbbb75aef09	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	0.6
d4ecf3e5ec0e8e91919ed64033fc61f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.7
e7872bded97ff614a5152a3746215684	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__AKYH767; g__AKYH767; s__uncultured_bacterium	0.8
9b4f535fa6083022180d5a43f09ea4e1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caedibacterales; f__Caedibacteraceae; g__Caedibacter	0.9
5998249b20381e504e4bfe34fa2250fc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12	0.7
cf29fdacf9b24777b3d6ebcfcbc93627	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter	0.9
a905dbc07bc4ea0a970d1008832cb2d8	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__JGI_0001001-H03; s__uncultured_bacterium	0.6
3c437c05a413e660328a2922d4ac5565	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	1.0
2621550cbe5f8c800118c5b59fb70d8c	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.8
ecef3756eaeab5fc6c68fb7972536a6b	d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae; s__uncultured_bacterium	0.6
9e41b2ec9dafcf25fb5d98ead5a10811	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Roseimarinus; s__uncultured_bacterium	0.8
468d97bbcf17366f64e84c1250a651bd	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41	1.0
c488eec9bb918509dd92a0e72c93b18b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__AKYH767; g__AKYH767; s__uncultured_bacterium	0.8
963a8e67eb1e19387d4ba323436f3216	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Levilinea	0.7
71633f51bc039da9f8c0cf2f9e60e6c2	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	1.0
351b34d8ec72ce030397377c51f5693d	d__Bacteria; p__Armatimonadota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
48231ea54a9b2228b081cb39693ba587	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_bacterium	0.8
4829f537f032ca692e1b40e4e305b6e9	d__Eukaryota; p__Cryptomycota; c__Cryptomycota; o__Cryptomycota; f__Cryptomycota; g__Cryptomycota; s__uncultured_eukaryote	1.0
0f50cd37842c01e8cfa72137d52a9912	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallaceae	0.9
423b2a5efa710956cbf010851346ca97	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallis	0.9
41182a602e172c29a0f7a646d6ccbb56	d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage	1.0
b9748bffa4454f798f60962cbfed3f93	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_bacterium	0.6
777667a637270707fbe5c6f07de61e34	d__Eukaryota; p__Nematozoa; c__Chromadorea	1.0
a0416fa0fc271f228ccb1eb4462d3740	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.7
7f62c893bdbfc4a51b7d815b89d6a28e	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Parachlamydia	0.6
8856e021b353f8601aa32ec329ae633a	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon	0.9
368b85099d9e642918f25b359f5ab9fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8
207bf3281a4b671e1937fb8169ed7375	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella	0.9
5a2593ef7702ef190705820935bb6a0e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
8d8a4fdc84183a203fd8b48a004c792a	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium	0.6
019e66531ff29f2bd9ff34e651851cec	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter; s__uncultured_bacterium	0.7
f65622caf63549684302c6a448577d47	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium	0.7
5e741cee71cabf4aac8bb95b13d0f905	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_bacterium	0.8
4ec6904e5cb04eb4568fddb2dd1eeec1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__eub62A3; f__eub62A3; g__eub62A3	0.7
